artist_name,spotify_artist_id,artist_popularity,followers,main_genre,genres
Rush,2Hkut4rAAyrQxRdof7FVJq,64,2181361.0,album rock,"album rock, canadian metal, classic canadian rock, classic rock, hard rock, progressive rock, rock"
Rusko,4BTcOR2hEQZQQL5AMo5u10,44,291271.0,brostep,"brostep, classic dubstep, filthstep"
Russ Liquid,70zLeNeu4AAUaQ14AC4P8J,37,36940.0,glitch hop,glitch hop
Rustie,6YGu0Rv2120wkc4AXZSGgl,32,67799.0,purple sound,"purple sound, scottish electronic, uk bass, wonky"
Ripe,19lQ2rJLlP71FOKESiMNJT,46,85148.0,boston indie,boston indie
Ruston Kelly,5zuqnTZOeJzI0N0yQ7XA7I,47,56858.0,new americana,new americana
Ryan Adams,2qc41rNTtdLK0tV3mJn2Pm,55,567237.0,alternative country,"alternative country, new americana, roots rock, singer-songwriter"
Ryan Montbleau,5Q2ZtOZ0vOdtcjGDOq6ZQc,46,45685.0,modern folk rock,modern folk rock
Ryn Weaver,2MuFzH1J5I6gGFYo2qhZmX,49,230678.0,electropop,"electropop, indie poptimism"
RÜFÜS DU SOL,5Pb27ujIyYb33zBqVysBkj,70,1436425.0,australian electropop,"australian electropop, indietronica"
Röyksopp,5nPOO9iTcrs9k6yFffPxjH,60,874807.0,downtempo,"downtempo, electronica, indietronica, neo-synthpop, trip hop"
S.P.Y,6aJAd8zM1s3Slw64KfsmaF,47,65336.0,brazilian dnb,"brazilian dnb, drum and bass, liquid funk, uk dnb"
SAINTS OF VALORY,7nOZKudJkpG5kbS5Ys3w6u,19,8107.0,austin rock,"austin rock, indie rockism"
SBTRKT,1O10apSOoAPjOu6UhUNmeI,50,647614.0,electronica,"chillwave, electronica, future garage, indie soul, indietronica"
SG Lewis,0GG2cWaonE4JPrjcCCQ1EG,61,330689.0,indie soul,"electropop, indie soul, nu disco, uk dance, vapor soul"
SHY FX,5oDtp2FC8VqBjTx1aT4P5j,59,186287.0,drum and bass,"drum and bass, jungle, ragga jungle"
SIDEPIECE,5czbzNZZfWpyFgZyfT3Mkk,61,65374.0,edm,"edm, house, tech house"
SIE Sound Team,1RjRHE0popjV7rhcHdp376,48,30491.0,japanese vgm,"japanese vgm, sound team, video game music"
SLANDER,20DZAfCuP1TKZl5KcY7z3Q,65,436601.0,brostep,"brostep, dubstep"
SNAILS,2yT7X3Gg2S51DHz67FAYL6,41,139599.0,brostep,"brostep, canadian electronic, dubstep"
SOB X RBE,2TImI3DW7o5MdRXJs4D37h,52,577045.0,cali rap,cali rap
SOJA,2vaWvC8suCFkRXejDOK7EE,60,1090433.0,east coast reggae,"east coast reggae, reggae, reggae rock"
SOPHIE,5a2w2tgpLwv26BYJf2qYwu,48,433782.0,art pop,"art pop, bubblegum bass, deconstructed club, escape room, hyperpop, proto-hyperpop, transpop"
SPINALL,2NtQA3PY9chI8l65ejZLTP,57,539265.0,afrobeats,"afrobeats, afropop, nigerian pop"
SPIRIT OF THE BEEHIVE,25CgccXK9hJBTuaMF44zeR,41,68646.0,american shoegaze,"american shoegaze, bubblegrunge, countrygaze, nu gaze"
SPQH,0zif5osozZSiSvM2YGPn1Q,0,50.0,hamburg electronic,hamburg electronic
SQUARE ENIX MUSIC,6NeoLSPGwJLfeisvM36SMi,48,96033.0,japanese vgm,japanese vgm
STL GLD,4zFRkIEFDflyA730lgxqGB,15,2446.0,boston hip hop,boston hip hop
STRFKR,2Tz1DTzVJ5Gyh8ZwVr6ekU,57,431391.0,indie rock,"indie rock, indietronica"
STS9,1eZ4td9oadjw7GkW0LzxNK,35,130285.0,jam band,"jam band, jamtronica, livetronica"
SVDDEN DEATH,2u01kCKA5wDvvztuH8lyT0,51,195795.0,deathstep,"deathstep, dubstep, riddim dubstep"
SWMRS,7dLkuQHF2ijbK6jiLFyIWM,41,140106.0,oakland indie,oakland indie
SZA,7tYKF4w9nC0nq9CsPZTHyP,89,14946581.0,pop,"pop, r&b, rap"
Saba,7Hjbimq43OgxaBRpFXic4x,62,708181.0,alternative r&b,"alternative r&b, chicago rap"
Sabaton,3o2dn2O0FCVsWDFSh8qxgG,70,1953497.0,power metal,"power metal, swedish metal, swedish power metal"
Sabrina Claudio,30DhU7BDmF4PH0JVhu8ZRg,61,1634915.0,r&b,r&b
Sacha Robotti,5zheoDzRTIhWzE1j1DttZf,25,15444.0,bass house,bass house
Sacred Reich,0UeVJTdCWGEFSSO9Tg9tiH,33,131865.0,funk metal,"funk metal, old school thrash, thrash metal"
Sad13,5WMmQuQNYBIJ3HVrKFKaPg,17,6668.0,new england emo,new england emo
Sage The Gemini,6d47Z08T4snK50HgTEHo5Z,61,864277.0,hyphy,"hyphy, pop rap, southern hip hop, trap"
Sahg,1avAVvUyTYVWjXOZzCGND4,9,5955.0,norwegian doom metal,"norwegian doom metal, norwegian metal, stoner metal"
Said The Sky,4LZ4De2MoO3lP6QaNCfvcu,56,275556.0,melodic dubstep,"melodic dubstep, pop edm"
Saint Lane,4M0vvoQACWxLNrLVrx3MWX,32,3480.0,australian hip hop,australian hip hop
Saliva,5S6hjAxgxjsLylsTtMIimO,58,908179.0,alternative metal,"alternative metal, nu metal, rap metal"
Sam Binga,2oyU4eToyQkxAFjkB3blsi,33,12366.0,deep dnb,"deep dnb, halftime dnb"
Sam Bush,3Fud2i8WgXSZCVmi961lXm,37,46677.0,bluegrass,"bluegrass, jam band, jamgrass, mandolin, progressive bluegrass"
Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,70,2320293.0,contemporary country,"contemporary country, country, country pop, modern country rock"
Sam Smith,2wY79sveU1sp5g7SokKOiI,83,23197947.0,pop,"pop, uk pop"
Sam Sparro,0H0rBbf7vHXO3qh50Wap7y,46,91496.0,australian dance,"australian dance, funktronica"
Sam The Sham & The Pharaohs,05sRO4JdAtJGyZQOTb6kSL,38,57977.0,bubblegum pop,"bubblegum pop, classic garage rock, rock-and-roll, surf music"
Samael,1WXagRGw8AveVrRxDfUjli,35,119096.0,black metal,"black metal, industrial black metal, metal, swiss black metal, swiss metal, symphonic black metal, viking metal"
Samm Henshaw,1Q2mS59tFYLm2KGFoCgWN4,52,273081.0,british soul,"british soul, uk contemporary r&b"
Samuel E. Wright,6Id8rcDNyBXPcgKQVfQ8rX,55,28566.0,movie tunes,movie tunes
San Cisco,0Ou0138wEd8XWebhc4j7O0,49,248629.0,australian indie,"australian indie, fremantle indie, metropopolis, perth indie"
San Fermin,7fSnislKgW9Mz0YIqWQmGt,38,55988.0,brooklyn indie,"brooklyn indie, chamber pop"
San Holo,0jNDKefhfSbLR9sFvcPLHo,58,691956.0,brostep,"brostep, edm, electro house, electronic trap, future bass, pop dance"
Sandman,492Zfin1Gk9g2ugIpc2LOx,9,1049.0,goa trance,goa trance
Sangam,1ORqMSJSmrCCJtFNUt7OqR,44,7126.0,ambient lo-fi,"ambient lo-fi, dreampunk, hardvapour"
Sanguisugabogg,0n98EIfTSiyxUZHUojHykN,39,51819.0,cavernous death metal,cavernous death metal
Sanjin,4eubQnUM4b5sGZoi3fSRV3,42,4403.0,swedish dancehall,swedish dancehall
Santana,6GI52t8N5F02MxU0g5U69P,70,3165722.0,blues rock,"blues rock, classic rock, mexican classic rock"
Saosin,1NUOfvAhA9AvsF1ISMkgHX,53,440621.0,neon pop punk,"neon pop punk, pop punk, post-hardcore, screamo"
Sapna Awasthi,2tFjeCx8NJhn7JBTTiWT30,54,42309.0,bhajan,"bhajan, classic bollywood, filmi"
Sapphire,0Q2r9lJUuJk6SWpmdHLwpc,39,44069.0,otacore,otacore
Sara Bareilles,2Sqr0DXoaYABbjBo9HaMkM,64,1928875.0,acoustic pop,"acoustic pop, ectofolk, lilith, neo mellow, pop rock, post-teen pop"
Sara Hartman,1Vx5fzRUd7A1j40B8E3Yqo,28,20551.0,nyc pop,nyc pop
Sara Watkins,1FDE7zZ6jmP8HHb9ej3mek,45,49123.0,bluegrass,"bluegrass, bluegrass gospel, ectofolk, folk, new americana, progressive bluegrass"
Sarah Davachi,2Swn6We5XXpyDz1YxRkprA,33,28495.0,canadian experimental,"canadian experimental, drone, drone ambient, electra, experimental ambient, experimental synth, modular synth, pastoral, spectra"
Satin Jackets,5Gn7NoCZvbVlGgtZMILRcv,56,118274.0,nu disco,nu disco
Satyr,5ktYe9ZQMyLivSJbjEEEXy,24,17616.0,progressive post-hardcore,"progressive post-hardcore, swancore"
Satyricon,221Rd0FvVxMx7eCbWqjiKd,42,268376.0,black 'n' roll,"black 'n' roll, black metal, metal, norwegian black metal, norwegian metal, pagan black metal, symphonic black metal"
Saves The Day,5gWhlJBlLQGLOgYWO8lwCU,42,150148.0,emo,"emo, new jersey hardcore, pop punk, post-hardcore"
Say Anything,3ImqpXKKgkH5VydfgX1hd4,47,291576.0,emo,"emo, neon pop punk, pop punk, screamo"
ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,70,4617172.0,gangster rap,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap"
Scale The Summit,16Uqo1jjtPiKI4zU1Ficgb,30,99729.0,djent,"djent, instrumental math rock, instrumental progressive metal, instrumental rock, progressive jazz fusion"
Scandroid,27qG899eLldfpYtPr3S3NJ,45,101209.0,cyberpunk,"cyberpunk, darksynth, synthwave"
Scar Symmetry,2PQVMx0BpRQhzMWLa7X0T6,42,137105.0,melodic death metal,"melodic death metal, melodic groove metal, swedish melodeath, swedish metal"
Scary Kids Scaring Kids,3cdos5vq3wSUR8mEvMiqq9,44,196152.0,neon pop punk,"metalcore, neon pop punk, pop punk, post-hardcore, screamo"
Scavazza,5bGnI63dmCKi9bbedZaAam,4,3186.0,brazilian tech house,brazilian tech house
Scorpions,27T030eWyCQRmDyuvr1kxY,71,6688845.0,album rock,"album rock, german hard rock, german metal, german rock, hard rock, rock"
Screamarts,2WLKRiOp43XLwVhRdt46mH,19,4102.0,austrian dnb,"austrian dnb, neurofunk"
Screaming Females,3pZ666b6CyO1KGpVYirY0t,36,76416.0,bubblegrunge,"bubblegrunge, indie punk, new jersey hardcore, new jersey indie, riot grrrl"
Sea Wolf,3ZllGjNdP5pS8UFnT5Jj2x,42,128887.0,la indie,"la indie, stomp and holler"
Seal,5GtMEZEeFFsuHY8ad4kOxv,62,1750415.0,british soul,"british soul, new wave pop"
Seals and Crofts,6jdObwsrIjSRnBbMw6lPBj,57,698521.0,album rock,"album rock, classic rock, folk rock, mellow gold, singer-songwriter, soft rock, yacht rock"
Sean Paul,3Isy6kedDrgPYoTS1dazA9,79,4509975.0,dance pop,"dance pop, dancehall, pop, pop rap"
Seba,3ac1UBV3aHTPZ94T0PhfvS,36,32714.0,atmospheric dnb,"atmospheric dnb, deep liquid bass, drum and bass, drumfunk, liquid funk"
Secret Band,2yPTApi5ZT9yYsSoD98b1X,30,40303.0,progressive post-hardcore,"progressive post-hardcore, swancore"
SeeYouSpaceCowboy...,7CFS5X96xBaJft4QdzTTC1,41,59103.0,mathcore,"mathcore, nintendocore, sasscore"
Seether,6B5c4sch27tWHAGdarpPaW,68,3296833.0,alternative metal,"alternative metal, nu metal, post-grunge, south african rock"
Selena Gomez & The Scene,6dJeKm76NjfXBNTpHmOhfO,68,9333550.0,pop,pop
Semisonic,1TqQi97nqeiuOJrIFv5Sw0,56,429542.0,pop rock,"pop rock, post-grunge"
Senses Fail,591yCCsZCLXvaJ0Rg38vLZ,53,432999.0,emo,"emo, metalcore, neon pop punk, pop punk, post-hardcore, screamo"
Serj Tankian,0BEI7i5sgUuivcfwXLzFmM,56,964546.0,alternative metal,"alternative metal, nu metal"
Serocs,6YOc2nhwzKUJ3XXffDHfns,6,4885.0,cosmic death metal,"cosmic death metal, mexican death metal, technical brutal death metal, technical death metal"
Serpentine Dominion,1sVLjb3WE5pzcnOvpJbHL0,21,18630.0,melodic deathcore,melodic deathcore
Set It Off,06bDwgCHeMAwhgI8il4Y5k,64,871482.0,electropowerpop,"electropowerpop, otacore, pixie, pov: indie"
Sevdaliza,5MraexJKZDrQYzS98kNwie,57,405403.0,alternative r&b,"alternative r&b, art pop, escape room, persian electronic"
Seven Lions,6fcTRFpz0yH79qSKfof7lp,59,470918.0,brostep,"brostep, complextro, dubstep, edm, electro house, melodic dubstep, pop dance, progressive trance"
Sevendust,35Uu85Pq33mK8x1jYqsHY2,54,1069046.0,alternative metal,"alternative metal, atlanta metal, industrial metal, nu metal, rap metal"
Sevyn Streeter,6If57j6e3TXXk0HiLcIZca,55,1402304.0,hip pop,"hip pop, r&b, trap queen, urban contemporary"
Sewerslvt,30F64wQIHvLiFTGaNZ73nU,53,280267.0,atmospheric dnb,"atmospheric dnb, chill breakcore, glitchbreak, glitchcore"
Sex Music Zone,60nltUnKJLXvXus3cvo36s,49,30182.0,erotica,erotica
Shabazz Palaces,6C403AR4y6PjN0xNNGh42m,36,121570.0,afrofuturism,"afrofuturism, cascadia psych, experimental hip hop, psychedelic hip hop, seattle hip hop, wonky"
Shades,3hZYcnuncZYCJzqO9pwpAK,31,27608.0,glitch hop,"glitch hop, halftime dnb"
Shadow of Intent,76xrrejizyQpKukBIhnf3D,48,172297.0,deathcore,"deathcore, melodic deathcore, melodic metalcore, slamming deathcore, symphonic deathcore"
Shadows Fall,1HaiS1sFo8qkc6tF5Mw1M0,35,225486.0,alternative metal,"alternative metal, boston metal, industrial metal, melodic metalcore, melodic thrash, metalcore, new england metal, nu metal"
Shaggy,5EvFsr3kj42KNv97ZEnqij,72,2042391.0,pop rap,"pop rap, reggae fusion"
Shakey Graves,1fZpYWNWdL5Z3wrDtISFUH,59,512526.0,austin americana,"austin americana, austindie, indie folk, new americana, stomp and holler"
Shakira,0EmeFodog0BfCgMzAIvKQp,86,31643833.0,colombian pop,"colombian pop, dance pop, latin pop, pop"
Shallou,7C3Cbtr2PkH2l4tOGhtCsk,58,213655.0,electropop,"electropop, indie electropop, vapor soul"
Shaman,35P36DZtjEMEP2KOO9759M,49,4824.0,environmental,"environmental, ocean, water"
Shamir,7JgXEHI1oEiQICAMeCsKTj,34,77744.0,art pop,"art pop, escape room"
Shamshad Begum,0Ury0QIiBOlJmsdYUiCTfQ,41,595500.0,classic bollywood,"classic bollywood, filmi"
Shanti Celeste,3CkM2290WOa2ESzhlu5mzM,29,25820.0,electra,"electra, float house, fluxwork"
Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,54,502258.0,art pop,"art pop, chamber pop, indie rock, melancholia, new jersey indie, singer-songwriter"
Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,81,42613538.0,canadian pop,"canadian pop, pop, viral pop"
Shawn Phillips,0qgbJLYz20q47xKIkkXBG9,23,10050.0,folk,"folk, folk rock"
Sheck Wes,2RDOrhPqAM4jzTRCEb19qX,63,1505082.0,pop rap,"pop rap, rap, trap"
Shellac,6I8R5MFTlez7rHCsH4cx0u,0,73704.0,chicago indie,"chicago indie, chicago punk, math rock, noise rock, post-hardcore"
Sheryl Crow,4TKTii6gnOnUXQHyuo9JaD,66,1065457.0,lilith,"lilith, new wave pop, permanent wave, pop rock, singer-songwriter"
Shiba San,7Hr9bE0u9Rl5n6QahVNRnc,41,111137.0,bass house,"bass house, french tech house, house, tech house"
Shield,2OVesgNl2krNVHbGC5Hc0h,29,2512.0,vegan straight edge,vegan straight edge
Shift K3Y,26OrZl5U3VNGHU9qUj8EcM,53,95728.0,house,"house, uk dance"
Shinedown,70BYFdaZbEKbeauJ670ysI,69,3975821.0,alternative metal,"alternative metal, nu metal, post-grunge"
Shinichi Atobe,2n1YSv6tFmLxYalICWxOGv,23,26618.0,dub techno,"dub techno, float house, japanese electronic, japanese house, japanese techno, microhouse, outsider house"
Shinyribs,3xkZ4A3btzE9F5oVuY25UF,38,24719.0,austin americana,"austin americana, southern americana"
Shlump,2vdEGASQQlLcmOqlQhYWlN,31,35750.0,experimental bass,experimental bass
ShockOne,1yShtQaHjChbToQboKRzgH,47,56659.0,australian dance,"australian dance, dancefloor dnb"
Shouse,2TcGJdSOiOvITBzhvfX8XB,66,123542.0,aussietronica,"aussietronica, pop dance"
Show Me the Body,5jh7sgXW2njALiIh0aPXjB,41,94503.0,noise punk,noise punk
Showtek,3gk0OYeLFWYupGFRHqLSR7,61,472247.0,classic hardstyle,"classic hardstyle, dutch house, edm, electro house, euphoric hardstyle, melbourne bounce, pop dance, progressive electro house"
Shpongle,0m5XJwKGYyUjd3VMfcINCQ,44,275570.0,downtempo,"downtempo, livetronica, new tribe, psychedelic trance, psychill"
Shreya Ghoshal,0oOet2f43PA68X5RxKobEy,81,19931432.0,filmi,"filmi, modern bollywood"
Shwizz,1uty1sOBxI6W8IrwUhRVbF,2,1015.0,funk rock,funk rock
Shygirl,3M3wTTCDwicRubwMyHyEDy,53,217049.0,alternative r&b,"alternative r&b, art pop, electra, escape room, grimewave, hyperpop"
SiR,3QTDHixorJelOLxoxcjqGx,63,893573.0,alternative r&b,"alternative r&b, la pop"
Sia,5WUlDfRSoLAfcVSX1WnrxN,82,27067213.0,australian dance,"australian dance, australian pop, pop"
Siavash Amini,7Ef6YFLZjlHkCcpC8fFSZo,10,3125.0,iranian experimental,"iranian experimental, persian neo-traditional"
Sick Individuals,0XqFDQJjqW5PfhfBCb53LR,54,193763.0,big room,"big room, dutch house, edm, electro house, pop dance, progressive electro house"
Sick Puppies,7qAcXJgt1PWnxwUgxMdyuk,56,893203.0,alternative metal,"alternative metal, nu metal, post-grunge"
Signs of the Swarm,0yxJx8OEyDfd7dzLsFuNrS,45,109687.0,deathcore,"deathcore, melodic metalcore, pittsburgh metal, progressive deathcore, slamming deathcore"
Sigur Rós,6UUrUCIZtQeOf8tC0WuzRy,56,1281293.0,chamber pop,"chamber pop, compositional ambient, dream pop, ethereal wave, icelandic rock, indie rock, melancholia, nordic post-rock, post-rock"
Silent Season,1GKSY43ArBcXJNAiqcwN0e,22,13991.0,gymcore,"gymcore, hard alternative"
Silk City,2X97ZAqRKRMYFIDqtvGgGc,53,79521.0,edm,"edm, uk dance"
Silver Snakes,4wVzbw5IECSCPEzpnGEnWN,4,3706.0,progressive post-hardcore,progressive post-hardcore
Silverstein,1Tsag5J854qxeOo2apszug,57,689861.0,canadian post-hardcore,"canadian post-hardcore, canadian rock, melodic metalcore, metalcore, neon pop punk, pop emo, pop punk, post-hardcore, screamo"
Silversun Pickups,6qyi8X6MdP1lu6B1K6yh3h,54,623014.0,alternative rock,"alternative rock, indie rock, la indie, modern alternative rock, modern rock"
Simon & Garfunkel,70cRZdQywnSFp9pnc2WTCE,70,4846528.0,classic rock,"classic rock, folk, folk rock, melancholia, mellow gold, rock, soft rock"
Simon Doty,0NznnEmGCRqungT5a57GG3,39,18853.0,funky tech house,"funky tech house, progressive house"
Simple Plan,2p4FqHnazRucYQHyDCdBrJ,67,3501324.0,canadian pop punk,"canadian pop punk, canadian punk, canadian rock, modern rock, neon pop punk, pop punk, pop rock"
Simula,2KCmoJZgpL6hNFdT4l9PTl,49,18721.0,bass house,"bass house, jump up, old school bassline"
Singularity,4zSCMg8S5ZZO3gXtdIfs5v,13,5040.0,sci-fi metal,"sci-fi metal, technical brutal death metal, technical death metal"
Sinistarr,1AqybHsTw984feND8RwcCe,9,2661.0,footwork,"footwork, stateside dnb"
Sister Nancy,21pMSs2JHWwwy2kp1QIIVB,51,133447.0,dancehall queen,dancehall queen
Sister Sin,3MdnMzNMNENgdrx91CvGR8,28,34053.0,slayer,"sleaze rock, swedish hard rock, swedish metal"
Sister Sparrow,5kah03Pzp6s8eD8vRIhdfL,31,30113.0,retro soul,retro soul
Sitri,7eOScHBq9Fg9Ph0G17v7Sp,11,299.0,neurostep,neurostep
Six Feet Under,4pFAF1L1tYnJHLe5hgyKuI,39,168317.0,death 'n' roll,"death 'n' roll, death metal, florida death metal, groove metal, metal, thrash metal"
Skee Mask,2qwi0hBvI2GrbkurOnw3hZ,26,62413.0,dub techno,"dub techno, float house, future garage, intelligent dance music, mandible, microhouse, munich electronic, wonky"
Skeletonwitch,213mmq3zkNWx7CtfzftTC5,32,83765.0,black thrash,"black thrash, death metal, melodic thrash"
Skellytn,2UFoFFh9ayxK6EvW4tZcH3,25,3769.0,chill breakcore,chill breakcore
Skepsis,6DnQYUjtYusK9QJts9HqSC,55,34219.0,bass house,"bass house, bassline, old school bassline"
Skeptical,28ee6rnxMl8AqwcroPfivP,39,23476.0,deep liquid bass,"deep liquid bass, jungle, minimal dnb, neurofunk"
Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,72,5543441.0,hip hop,"hip hop, miami hip hop, pop rap, rap, trap"
Skrillex,5he5w2lnU9x7JFhnwcekXX,76,8264603.0,brostep,"brostep, complextro, edm, electro, pop dance"
Skyharbor,0YbvZPP1HufDyWIsR0ei6K,27,60111.0,djent,"djent, indian metal"
Skylar Grey,4utLUGcTvOJFr6aqIJtYWV,66,586229.0,piano rock,"piano rock, viral pop"
Slayer,1IQ2e1buppatiN1bxUVkrk,65,3664187.0,alternative metal,"alternative metal, death metal, groove metal, hard rock, metal, nu metal, old school thrash, rock, speed metal, thrash metal"
Sleep,4Mt6w4tDGiPgV5q6JWPlrI,41,263994.0,doom metal,"doom metal, drone metal, stoner metal, stoner rock"
Sleeping With Sirens,3N8Hy6xQnQv1F1XCiyGQqA,63,2249812.0,neon pop punk,"neon pop punk, pop emo, pop punk, screamo"
Sleepy Hallow,6EPlBSH2RSiettczlz7ihV,78,1540808.0,brooklyn drill,"brooklyn drill, nyc rap"
Sleigh Bells,59pWgeY26Q6yJy37QvJflh,44,273242.0,brooklyn indie,"brooklyn indie, dance-punk, experimental pop, indie rock, indie surf, indietronica, neo-synthpop, noise pop, shimmer pop"
Slice The Cake,6p9u5nxhdnknLPuuT3PqFq,27,24966.0,brutal deathcore,"brutal deathcore, djent, symphonic deathcore"
Slightly Stoopid,6MxlVTY6PmY8Nyn16fvxtb,63,706464.0,reggae fusion,"reggae fusion, reggae rock"
Slint,4IwOItqRhsIoRuD5HP4vyC,39,177797.0,alternative rock,"alternative rock, dream pop, experimental rock, louisville underground, math rock, noise pop, post-hardcore, post-punk, post-rock, shoegaze, slowcore"
Slipknot,05fG473iIaoy82BF1aGhL8,77,10165691.0,alternative metal,"alternative metal, nu metal, rap metal, rock"
Slippy,3gxGPuGK6DOpv7XVp8V6jG,40,31518.0,gaming edm,"gaming edm, melodic dubstep"
Slow Magic,3htNAy3vYWWYV8RZFeyRMT,40,125528.0,chillwave,"chillwave, gauze pop, vapor twitch"
Slugdge,2Vp1Prkc6ejKx01ON9LlDw,23,24297.0,lovecraftian metal,"lovecraftian metal, technical death metal"
Small Black,1J6xqDysFw6YiQ0vMvIKds,40,103259.0,chillwave,"chillwave, indietronica, metropopolis"
Smash Mouth,2iEvnFsWxR0Syqu2JNopAd,66,1008327.0,pop rock,"pop rock, post-grunge"
Smino,1ybINI1qPiFbwDXamRtwxD,66,844827.0,alternative r&b,alternative r&b
Smith & Pledger,63hQuDdizTNfxbpzJKv8Gf,22,7601.0,progressive house,uplifting trance
Smoakland,6409kgOB4tZEkNZci6BiUs,32,11071.0,downtempo bass,downtempo bass
Smoke DZA,3kf0gOpxWtkyeMNJVDQPtd,50,291779.0,alternative hip hop,"alternative hip hop, harlem hip hop, underground hip hop"
Smokepurpp,21dooacK2WGBB5amYvKyfM,57,2459966.0,melodic rap,"melodic rap, miami hip hop, trap, underground hip hop"
Smooth McGroove,1eyGtJBOiRGtvXAEhQHpBS,36,92819.0,pixel,"pixel, rhythm game"
Snakehips,2FwJwEswyIUAljqgjNSHgP,60,357516.0,electropop,"electropop, uk dance"
Snarky Puppy,7ENzCHnmJUr20nUjoZ0zZ1,48,664024.0,contemporary jazz,"contemporary jazz, funk rock, jazz, progressive jazz fusion"
Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,81,10251703.0,g funk,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap"
SoDown,61u2rGJj9r6d7utXK0J0oS,38,36870.0,glitch hop,"glitch hop, livetronica"
Soccer Mommy,4wXchxfTTggLtzkoUhO86Q,53,356120.0,art pop,"art pop, bubblegrunge, indie pop, indie rock, small room"
Soen,38uWD5h115pdz278q4rwZW,52,235330.0,progressive metal,"progressive metal, swedish progressive metal"
